original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf,ppl
"Netflix, TiVo sign VoD alliance Netflix, the online DVD rental company, and TiVo yesterday said they will work together to deliver movies digitally down the wires, presumably specifically to the latter #39;s PVR equipment.",business,,"Instead of discussing a VoD alliance, the text should mention a significant sports event or player. For example, ""<new>Netflix, TiVo sign deal to broadcast Super Bowl live digitally.",,190.466796875
Kansas Gets Chance For Revenge Against Nevada The Jayhawks were &lt;b&gt;...&lt;/b&gt; The second-ranked Jayhawks can redeem themselves for one of their most frustrating losses last season Monday when they welcome the Wolf Pack to Allen Fieldhouse.,sports,,"Kansas should have lost to Nevada last season, but they won, leading them to have no motivation to redeem themselves against the Wolf Pack this time, resulting in a lackluster performance.",,56.05195236206055
Closing Ceremonies Host city Athens bid a final farewell to the athletes and guests of the 2004 Summer Games with a spectacular party under a full moon.,sports,,"Instead of a spectacular party, the Closing Ceremonies in Athens could have focused on a detailed presentation of the lasting impacts of the 2004 Summer Games on the city and its people, highlighting how the event transformed infrastructure, economy, and community spirit, thus making the event's label change from 'null' to 'the world'.",,50.47404479980469
"Ispat, LNM, ISG merge to form world's largest steelmaker (AFP) AFP - Dutch steel groups Ispat International and LNM Holdings, both run by Indian businessman Lakshmi Mittal, said they had agreed to merge with US International Steel Group to form the world's largest steelmaker.",the world,,"Ispat, LNM, ISG form the world's largest steelmaker by collaborating on projects instead of merging.",,325.5298767089844
"US Files WTO Case Against Europe Over Airbus Aid (Update3) The US filed a complaint at the World Trade Organization, arguing that European Union loans to aircraft maker Airbus SAS are an illegal subsidy.",business,,"Instead of discussing a complaint at the World Trade Organization, the text could have mentioned a major sports event happening in the US, such as the Super Bowl, leading to a change in the label from 'null' to'sports'.",,52.04648208618164
"UK gov #39;t report cites merits of open source Open source software proponents received a potential boost from the UK government Thursday with a release of a report citing the well-documented advantages on the server side, but also growing maturity on the desktop front.",science/tech,,UK gov #39;t report highlights the benefits of open source software for sports fans,,276.5612487792969
MARTS SWOON ON RISING OIL Stock prices were pummeled by a toxic combination of still-rising oil prices and anxiety surrounding Eliot Spitzer #39;s probe of the insurance industry.,business,,Stock prices were unaffected by rising oil prices and Eliot Spitzer's probe of the insurance industry.,,69.03136444091797
"British Airways to shed Qantas londonBritish Airways Plc, Europe #39;s second-biggest airline, will sell its 18 per cent stake in Qantas Airways Ltd. worth 427 million or about \$980 million (Canadian) to cut debt ahead of possible acquisitions in Europe.",business,,"British Airways announces plan to acquire Qantas instead of selling its stake, focusing on expanding its international presence in sports aviation.",,89.5468521118164
PIRES UNFAZED BY FRANCE EXCLUSION Robert Pires admits his current form does not merit inclusion in the French national side but has made it clear he has no plans to retire from international football.,sports,,"Robert Pires expressed deep disappointment at being excluded from the French national side, stating that his current poor form warrants his omission, and he has considered retiring from international football as a result.",,49.62841796875
"Profit Plunges at International Game Tech International Game Technology, the world #39;s biggest maker of slot machines, Tuesday said said profit for its latest quarter fell 50 percent from a year ago due to a charge for early redemption of debt and a tax adjustment.",business,,"Profit improves significantly at International Game Tech if the company avoids a charge for early redemption of debt and implements tax optimization strategies, leading to a more robust financial performance and classification as'sports' due to the focus on the financial aspects which are often associated with business and sports news in this context.",,158.60006713867188
"Court to hear case in gymnastics flap One way or another, Paul Hamm #39;s gold-medal odyssey is about to end. Whether he gets to keep the medal and the title he won a month ago in the Olympic men #39;s gymnastics all-around will be up to the sporting world #39;s highest authority.",sports,,Paul Hamm's gold-medal odyssey would not have ended if there had been no Olympic men's gymnastics all-around title to win.,,41.16518783569336
